Country,Drug,Measure Names,Specifics,Unit,Year,Measure Values
Malaysia,Methamphetamine,To, ,Gram,2014,
Malaysia,Methamphetamine,From, ,Pill,2014,
Malaysia,Methamphetamine,From, ,Gram,2014,
Malaysia,Methamphetamine,Typical, ,Pill,2014,10
Malaysia,Methamphetamine,Typical, ,Gram,2014,45.009319305
Malaysia,Methamphetamine,To, ,Tablet,2015,
Malaysia,Methamphetamine,To, ,Kilogram,2015,
Malaysia,Methamphetamine,From, ,Tablet,2015,
Malaysia,Methamphetamine,From, ,Kilogram,2015,
Malaysia,Methamphetamine,Typical, ,Tablet,2015,5.684754690
Malaysia,Methamphetamine,Typical, ,Kilogram,2015,30232.559033551
Malaysia,Methamphetamine,To, ,Tablet,2016,4.839100048
Malaysia,Methamphetamine,To, ,Gram,2016,43.551900432
Malaysia,Methamphetamine,From, ,Tablet,2016,4.355190043
Malaysia,Methamphetamine,From, ,Gram,2016,36.293250360
Malaysia,Methamphetamine,Typical, ,Tablet,2016,4.839100048
Malaysia,Methamphetamine,Typical, ,Gram,2016,38.712800384
Malaysia,Opium,To, ,Gram,2014,
Malaysia,Opium,From, ,Gram,2014,
Malaysia,Opium,Typical, ,Gram,2014,4.737820148
Malaysia,Opium,To, ,Kilogram,2015,
Malaysia,Opium,From, ,Kilogram,2015,
Malaysia,Opium,Typical, ,Kilogram,2015,5167.958809154
Malaysia,Pharmaceutical opioids,To,Codeine,Litre,2014,
Malaysia,Pharmaceutical opioids,From,Codeine,Litre,2014,
Malaysia,Pharmaceutical opioids,Typical,Codeine,Litre,2014,35.529998779
Malaysia,Pharmaceutical opioids,To,Codeine,Litre,2015,
Malaysia,Pharmaceutical opioids,From,Codeine,Litre,2015,
Malaysia,Pharmaceutical opioids,Typical,Codeine,Litre,2015,124.031011420
Malta,Amphetamine,To, ,Gram,2012,64.267352421
Malta,Amphetamine,From, ,Gram,2012,19.280205726
Malta,Amphetamine,Typical, ,Gram,2012,42.416452598
Malta,Amphetamine,To, ,Gram,2013,82.119205817
Malta,Amphetamine,From, ,Gram,2013,58.278146063
Malta,Amphetamine,Typical, ,Gram,2013,60.927152703
Malta,Amphetamine,To, ,Gram,2014,66.577897280
Malta,Amphetamine,From, ,Gram,2014,13.315579456
Malta,Amphetamine,Typical, ,Gram,2014,39.946738368
Malta,Coca paste/cocaine base,To,Cocaine base,Gram,2014,79.893476736
Malta,Coca paste/cocaine base,From,Cocaine base,Gram,2014,17.310253293
Malta,Coca paste/cocaine base,Typical,Cocaine base,Gram,2014,55.925433715
Malta,Cocaine salts,To, ,Gram,2012,224.935733475
Malta,Cocaine salts,From, ,Gram,2012,60.411311276
Malta,Cocaine salts,Typical, ,Gram,2012,101.542416826
Malta,Cocaine salts,To, ,Gram,2013,77.125827695
Malta,Cocaine salts,From, ,Gram,2013,56.953642744
Malta,Cocaine salts,Typical, ,Gram,2013,66.225165981
Malta,Cocaine salts,To, ,Gram,2014,103.861519757
Malta,Cocaine salts,From, ,Gram,2014,77.230360845
Malta,Cocaine salts,Typical, ,Gram,2014,90.545940301
Malta,Cocaine salts,To, ,Gram,2016,77.519380091
Malta,Cocaine salts,From, ,Gram,2016,23.255814027
Malta,Cocaine salts,Typical, ,Gram,2016,50.941306917
Malta,Crack,To, ,Gram,2014,
Malta,Crack,From, ,Gram,2014,
Malta,Crack,Typical, ,Gram,2014,73.235687008
Malta,Ecstasy-type substances,To, ,Tablet,2012,16.709511630
Malta,Ecstasy-type substances,From, ,Tablet,2012,7.712082291
Malta,Ecstasy-type substances,Typical, ,Tablet,2012,12.853470484
Malta,Ecstasy-type substances,To, ,Tablet,2013,34.437086310
Malta,Ecstasy-type substances,From, ,Tablet,2013,14.754967435
Malta,Ecstasy-type substances,Typical, ,Tablet,2013,31.788079671
Malta,Ecstasy-type substances,To, ,Tablet,2014,13.315579456
Malta,Ecstasy-type substances,From, ,Tablet,2014,9.320905619
Malta,Ecstasy-type substances,Typical, ,Tablet,2014,11.984021510
Malta,Ecstasy-type substances,To, ,Tablet,2016,14.396456303
Malta,Ecstasy-type substances,From, ,Tablet,2016,8.305647867
Malta,Ecstasy-type substances,Typical, ,Tablet,2016,12.181616871
Malta,Hashish (resin),To, ,Gram,2013,35.072847297
Malta,Hashish (resin),From, ,Gram,2013,21.986755611
Malta,Hashish (resin),Typical, ,Gram,2013,27.417219727
Malta,Hashish (resin),To, ,Gram,2014,38.615180422
Malta,Hashish (resin),From, ,Gram,2014,18.641811238
Malta,Hashish (resin),Typical, ,Gram,2014,26.631158912
Malta,Hashish (resin),To, ,Gram,2016,27.685492889
Malta,Hashish (resin),From, ,Gram,2016,16.611295734
Malta,Hashish (resin),Typical, ,Gram,2016,22.148394312
Malta,Heroin,To, ,Gram,2012,128.534704843
Malta,Heroin,From, ,Gram,2012,51.413881937
Malta,Heroin,Typical, ,Gram,2012,84.832905196
Malta,Heroin,To, ,Gram,2013,79.470199177
Malta,Heroin,From, ,Gram,2013,66.225165981
Malta,Heroin,Typical, ,Gram,2013,76.821192538
Malta,Heroin,To, ,Gram,2014,101.198403865
Malta,Heroin,From, ,Gram,2014,26.631158912
Malta,Heroin,Typical, ,Gram,2014,69.241013171
Malta,Heroin,To, ,Gram,2016,86.378737815
Malta,Heroin,From, ,Gram,2016,84.163898384
Malta,Heroin,Typical, ,Gram,2016,85.271318100
Malta,Marijuana (herb),To, ,Gram,2012,64.267352421
Malta,Marijuana (herb),From, ,Gram,2012,26.992288017
Malta,Marijuana (herb),Typical, ,Gram,2012,32.133676211
Malta,Marijuana (herb),To, ,Gram,2013,105.960265570
Malta,Marijuana (herb),From, ,Gram,2013,26.490066392
Malta,Marijuana (herb),Typical, ,Gram,2013,33.112582991
Malta,Marijuana (herb),To, ,Gram,2014,46.604528096
Malta,Marijuana (herb),From, ,Gram,2014,13.315579456
Malta,Marijuana (herb),Typical, ,Gram,2014,25.299600966
Malta,Marijuana (herb),To, ,Gram,2016,27.685492889
Malta,Marijuana (herb),From, ,Gram,2016,19.933554880
Malta,Marijuana (herb),Typical, ,Gram,2016,23.255814027
Mauritius,Hashish (resin),To, ,Gram,2012,83.609246441
Mauritius,Hashish (resin),From, ,Gram,2012,33.443698576
Mauritius,Hashish (resin),Typical, ,Gram,2012,50.165547864
Mauritius,Hashish (resin),To, ,Gram,2013,81.364317310
Mauritius,Hashish (resin),From, ,Gram,2013,32.545726924
Mauritius,Hashish (resin),Typical, ,Gram,2013,48.818590386
Mauritius,Marijuana (herb),To, ,Gram,2012,15.049664359
Mauritius,Marijuana (herb),From, ,Gram,2012,6.688739715
Mauritius,Marijuana (herb),Typical, ,Gram,2012,10.033109573
Mauritius,Marijuana (herb),To, ,Gram,2013,14.645577116
Mauritius,Marijuana (herb),From, ,Gram,2013,6.509145385
Mauritius,Marijuana (herb),Typical, ,Gram,2013,9.763718077
Mongolia,Ecstasy-type substances,To, ,Tablet,2012,70
Mongolia,Ecstasy-type substances,From, ,Tablet,2012,60
Mongolia,Ecstasy-type substances,Typical, ,Tablet,2012,65
Mongolia,Hashish (resin),To, ,Gram,2012,0.037894601
Mongolia,Hashish (resin),From, ,Gram,2012,0.031578835
Mongolia,Hashish (resin),Typical, ,Gram,2012,0.035999871
Mongolia,Marijuana (herb),To, ,Gram,2012,5
Mongolia,Marijuana (herb),From, ,Gram,2012,3
Mongolia,Marijuana (herb),Typical, ,Gram,2012,4
Mongolia,Methamphetamine,To, ,Gram,2012,700
Mongolia,Methamphetamine,From, ,Gram,2012,140
Mongolia,Methamphetamine,Typical, ,Gram,2012,200
Montenegro,Amphetamine,To, ,Tablet,2015,11.086474378
Montenegro,Amphetamine,To, ,Gram,2015,27.716185945
Montenegro,Amphetamine,From, ,Tablet,2015,5.543237189
Montenegro,Amphetamine,From, ,Gram,2015,11.086474378
Montenegro,Amphetamine,Typical, ,Tablet,2015,7.760532065
Montenegro,Amphetamine,Typical, ,Gram,2015,22.172948756
Montenegro,Cocaine salts,To, ,Gram,2012,105
Montenegro,Cocaine salts,From, ,Gram,2012,90
Montenegro,Cocaine salts,Typical, ,Gram,2012,
Montenegro,Cocaine salts,To, ,Gram,2013,163
Montenegro,Cocaine salts,From, ,Gram,2013,110
Montenegro,Cocaine salts,Typical, ,Gram,2013,
Montenegro,Cocaine salts,To, ,Gram,2014,133.155794560
Montenegro,Cocaine salts,From, ,Gram,2014,79.893476736
Montenegro,Cocaine salts,Typical, ,Gram,2014,113.182425376
Montenegro,Cocaine salts,To, ,Gram,2015,110.864743780
Montenegro,Cocaine salts,From, ,Gram,2015,88.691795024
Montenegro,Cocaine salts,Typical, ,Gram,2015,99.778269402
Montenegro,Ecstasy-type substances,To, ,Gram,2013,20
Montenegro,Ecstasy-type substances,From, ,Gram,2013,14
Montenegro,Ecstasy-type substances,Typical, ,Gram,2013,
Montenegro,Ecstasy-type substances,To, ,Gram,2014,20
Montenegro,Ecstasy-type substances,From, ,Gram,2014,14
Montenegro,Ecstasy-type substances,Typical, ,Gram,2014,
Montenegro,Ecstasy-type substances,To, ,Tablet,2015,22.172948756
Montenegro,Ecstasy-type substances,To, ,Gram,2015,27.716185945
Montenegro,Ecstasy-type substances,From, ,Tablet,2015,5.543237189
Montenegro,Ecstasy-type substances,From, ,Gram,2015,11.086474378
Montenegro,Ecstasy-type substances,Typical, ,Tablet,2015,11.086474378
Montenegro,Ecstasy-type substances,Typical, ,Gram,2015,22.172948756
Montenegro,Heroin,To, ,Gram,2012,30
Montenegro,Heroin,From, ,Gram,2012,17
Montenegro,Heroin,Typical, ,Gram,2012,
Montenegro,Heroin,To, ,Gram,2013,34
Montenegro,Heroin,From, ,Gram,2013,27
Montenegro,Heroin,Typical, ,Gram,2013,
Montenegro,Heroin,To, ,Gram,2014,34
Montenegro,Heroin,From, ,Gram,2014,27
Montenegro,Heroin,Typical, ,Gram,2014,
Montenegro,Heroin,To, ,Gram,2015,27.716185945
Montenegro,Heroin,From, ,Gram,2015,22.172948756
Montenegro,Heroin,Typical, ,Gram,2015,22.172948756
Montenegro,Marijuana (herb),To, ,Gram,2012,10
Montenegro,Marijuana (herb),From, ,Gram,2012,3
Montenegro,Marijuana (herb),Typical, ,Gram,2012,
Montenegro,Marijuana (herb),To, ,Gram,2013,14
Montenegro,Marijuana (herb),From, ,Gram,2013,7
Montenegro,Marijuana (herb),Typical, ,Gram,2013,
Montenegro,Marijuana (herb),To, ,Gram,2014,33.288948640
Montenegro,Marijuana (herb),From, ,Gram,2014,23.968043021
Montenegro,Marijuana (herb),Typical, ,Gram,2014,26.631158912
Montenegro,Marijuana (herb),To, ,Gram,2015,11.086474378
Montenegro,Marijuana (herb),From, ,Gram,2015,5.543237189
Montenegro,Marijuana (herb),Typical, ,Gram,2015,5.543237189
Montenegro,Methamphetamine,To, ,Tablet,2015,22.172948756
Montenegro,Methamphetamine,To, ,Gram,2015,27.716185945
Montenegro,Methamphetamine,From, ,Tablet,2015,5.543237189
Montenegro,Methamphetamine,From, ,Gram,2015,11.086474378
Montenegro,Methamphetamine,Typical, ,Tablet,2015,11.086474378
Montenegro,Methamphetamine,Typical, ,Gram,2015,22.172948756
Morocco,Cocaine salts,To, ,Gram,2013,142.534748398
Morocco,Cocaine salts,From, ,Gram,2013,83.145269899
Morocco,Cocaine salts,Typical, ,Gram,2013,112.840009148
Morocco,Cocaine salts,To, ,Gram,2015,123.507621346
Morocco,Cocaine salts,From, ,Gram,2015,72.046112452
Morocco,Cocaine salts,Typical, ,Gram,2015,87.484565120
Morocco,Cocaine salts,To, ,Gram,2016,81.499592629
Morocco,Cocaine salts,From, ,Gram,2016,71.312143550
Morocco,Cocaine salts,Typical, ,Gram,2016,76.405868089
Morocco,Ecstasy-type substances,To, ,Unit,2012,15.103984513
Morocco,Ecstasy-type substances,From, ,Unit,2012,6.971069775
Morocco,Ecstasy-type substances,Typical, ,Unit,2012,11.037527144
Morocco,Ecstasy-type substances,To, ,Unit,2013,15.441264410
Morocco,Ecstasy-type substances,From, ,Unit,2013,7.126737420
Morocco,Ecstasy-type substances,Typical, ,Unit,2013,9.502316560
Morocco,Ecstasy-type substances,To, ,Tablet,2014,17.889087168
Morocco,Ecstasy-type substances,From, ,Tablet,2014,9.540846490
Morocco,Ecstasy-type substances,Typical, ,Tablet,2014,11.926058112
Morocco,Ecstasy-type substances,To, ,Gram,2016,35.656071775
Morocco,Ecstasy-type substances,From, ,Gram,2016,25.468622696
Morocco,Ecstasy-type substances,Typical, ,Gram,2016,30.562347236
Morocco,Hashish (resin),To, ,Gram,2012,4.647379850
Morocco,Hashish (resin),From, ,Gram,2012,2.323689925
Morocco,Hashish (resin),Typical, ,Gram,2012,3.485534888
Morocco,Hashish (resin),To, ,Gram,2013,4.751158280
Morocco,Hashish (resin),From, ,Gram,2013,2.375579140
Morocco,Hashish (resin),Typical, ,Gram,2013,3.563368710
Morocco,Hashish (resin),To, ,Gram,2014,4.770423245
Morocco,Hashish (resin),From, ,Gram,2014,2.981514528
Morocco,Hashish (resin),Typical, ,Gram,2014,3.577817434
Morocco,Hashish (resin),To, ,Gram,2015,4.116920712
Morocco,Hashish (resin),From, ,Gram,2015,2.058460356
Morocco,Hashish (resin),Typical, ,Gram,2015,3.087690534
Morocco,Hashish (resin),To, ,Gram,2016,
Morocco,Hashish (resin),From, ,Gram,2016,
Morocco,Hashish (resin),Typical, ,Gram,2016,1.528117362
Morocco,Heroin,To, ,Gram,2013,95.023165598
Morocco,Heroin,From, ,Gram,2013,83.145269899
Morocco,Heroin,Typical, ,Gram,2013,89.084217749
Morocco,Heroin,To, ,Gram,2015,82.338414231
Morocco,Heroin,From, ,Gram,2015,72.046112452
Morocco,Heroin,Typical, ,Gram,2015,77.192263341
Morocco,Heroin,To, ,Gram,2016,
Morocco,Heroin,From, ,Gram,2016,
Morocco,Heroin,Typical, ,Gram,2016,20.374898157
Morocco,Other coca/cocaine type,To,Adulterated,Gram,2016,50.937245393
Morocco,Other coca/cocaine type,From,Adulterated,Gram,2016,30.562347236
Morocco,Other coca/cocaine type,Typical,Adulterated,Gram,2016,40.749796314
Myanmar,Amphetamine,To, ,Tablet,2015,
Myanmar,Amphetamine,From, ,Tablet,2015,
Myanmar,Amphetamine,Typical, ,Tablet,2015,4.350470320
Myanmar,Amphetamine,To, ,Tablet,2016,
Myanmar,Amphetamine,From, ,Tablet,2016,
Myanmar,Amphetamine,Typical, ,Tablet,2016,2.448951528
Myanmar,Ecstasy-type substances,To, ,Tablet,2014,70
Myanmar,Ecstasy-type substances,From, ,Tablet,2014,35
Myanmar,Ecstasy-type substances,Typical, ,Tablet,2014,
Myanmar,Ecstasy-type substances,To, ,Tablet,2015,
Myanmar,Ecstasy-type substances,From, ,Tablet,2015,
Myanmar,Ecstasy-type substances,Typical, ,Tablet,2015,43.504703203
Myanmar,Ecstasy-type substances,To, ,Tablet,2016,
Myanmar,Ecstasy-type substances,From, ,Tablet,2016,
Myanmar,Ecstasy-type substances,Typical, ,Tablet,2016,40.815858795
Myanmar,Heroin,To, ,Gram,2012,100
Myanmar,Heroin,From, ,Gram,2012,20
Myanmar,Heroin,Typical, ,Gram,2012,60
Myanmar,Heroin,To, ,Gram,2015,
Myanmar,Heroin,From, ,Gram,2015,
Myanmar,Heroin,Typical, ,Gram,2015,60.906584484
Myanmar,Heroin,To, ,Gram,2016,
Myanmar,Heroin,From, ,Gram,2016,
Myanmar,Heroin,Typical, ,Gram,2016,24.489515277
Myanmar,Marijuana (herb),To, ,Gram,2016,
Myanmar,Marijuana (herb),From, ,Gram,2016,
Myanmar,Marijuana (herb),Typical, ,Gram,2016,0.244895153
Myanmar,Methamphetamine,To, ,Pill,2014,6
Myanmar,Methamphetamine,To, ,Gram,2014,10
Myanmar,Methamphetamine,From, ,Pill,2014,3
Myanmar,Methamphetamine,From, ,Gram,2014,2
Myanmar,Methamphetamine,Typical, ,Pill,2014,
Myanmar,Methamphetamine,Typical, ,Gram,2014,
Myanmar,Methamphetamine,To, ,Pill,2015,4
Myanmar,Methamphetamine,To, ,Gram,2015,
Myanmar,Methamphetamine,From, ,Pill,2015,2
Myanmar,Methamphetamine,From, ,Gram,2015,
Myanmar,Methamphetamine,Typical, ,Pill,2015,
Myanmar,Methamphetamine,Typical, ,Gram,2015,17.401881281
Myanmar,Methamphetamine,To, ,Gram,2016,
Myanmar,Methamphetamine,From, ,Gram,2016,
Myanmar,Methamphetamine,Typical, ,Gram,2016,16.326343518
Netherlands,Amphetamine,To, ,Gram,2013,46.357616187
Netherlands,Amphetamine,From, ,Gram,2013,1.324503320
Netherlands,Amphetamine,Typical, ,Gram,2013,10.596026557
Netherlands,Amphetamine,To, ,Gram,2014,39.946738368
Netherlands,Amphetamine,From, ,Gram,2014,1.331557946
Netherlands,Amphetamine,Typical, ,Gram,2014,9.587216954
Netherlands,Cocaine salts,To, ,Gram,2013,158.940398355
Netherlands,Cocaine salts,From, ,Gram,2013,13.245033196
Netherlands,Cocaine salts,Typical, ,Gram,2013,68.874172620
Netherlands,Cocaine salts,To, ,Gram,2014,133.155794560
Netherlands,Cocaine salts,From, ,Gram,2014,26.631158912
Netherlands,Cocaine salts,Typical, ,Gram,2014,70.173104749
Netherlands,Ecstasy-type substances,To, ,Tablet,2013,26.490066392
Netherlands,Ecstasy-type substances,From, ,Tablet,2013,0.662251660
Netherlands,Ecstasy-type substances,Typical, ,Tablet,2013,5.298013278
Netherlands,Ecstasy-type substances,To, ,Pill,2014,19.973369184
Netherlands,Ecstasy-type substances,From, ,Pill,2014,0.665778973
Netherlands,Ecstasy-type substances,Typical, ,Pill,2014,5.193076115
Netherlands,Hashish (resin),To, ,Gram,2013,
Netherlands,Hashish (resin),From, ,Gram,2013,
Netherlands,Hashish (resin),Typical, ,Gram,2013,13.059602277
Netherlands,Hashish (resin),To, ,Gram,2014,12.916111818
Netherlands,Hashish (resin),From, ,Gram,2014,11.185086235
Netherlands,Hashish (resin),Typical, ,Gram,2014,11.864181092
Netherlands,Heroin,To, ,Gram,2013,
Netherlands,Heroin,From, ,Gram,2013,
Netherlands,Heroin,Typical, ,Gram,2013,46.357616187
Netherlands,Marijuana (herb),To, ,Gram,2013,12.701987037
Netherlands,Marijuana (herb),From, ,Gram,2013,7.006622510
Netherlands,Marijuana (herb),Typical, ,Gram,2013,9.854304774
Netherlands,Marijuana (herb),To, ,Gram,2014,14.607191019
Netherlands,Marijuana (herb),From, ,Gram,2014,12.037283777
Netherlands,Marijuana (herb),Typical, ,Gram,2014,13.062584005
Netherlands,Methamphetamine,To, ,Gram,2013,132.450331962
Netherlands,Methamphetamine,From, ,Gram,2013,
Netherlands,Methamphetamine,Typical, ,Gram,2013,
New Zealand,Amphetamine,To, ,Tablet,2012,
New Zealand,Amphetamine,To, ,100 milligram,2012,
New Zealand,Amphetamine,From, ,Tablet,2012,
New Zealand,Amphetamine,From, ,100 milligram,2012,
New Zealand,Amphetamine,Typical, ,Tablet,2012,48.426151575
New Zealand,Amphetamine,Typical, ,100 milligram,2012,24.213075787
New Zealand,Amphetamine,To, ,Tablet,2013,
New Zealand,Amphetamine,To, ,1/2 gram,2013,
New Zealand,Amphetamine,From, ,Tablet,2013,
New Zealand,Amphetamine,From, ,1/2 gram,2013,
New Zealand,Amphetamine,Typical, ,Tablet,2013,48.939643051
New Zealand,Amphetamine,Typical, ,1/2 gram,2013,97.879286102
New Zealand,Amphetamine,To, ,Tablet,2014,
New Zealand,Amphetamine,To, ,Gram,2014,
New Zealand,Amphetamine,From, ,Tablet,2014,
New Zealand,Amphetamine,From, ,Gram,2014,
New Zealand,Amphetamine,Typical, ,Tablet,2014,49.668876446
New Zealand,Amphetamine,Typical, ,Gram,2014,198.675505786
New Zealand,Amphetamine,To, ,Tablet,2015,48.916841565
New Zealand,Amphetamine,To, ,Gram,2015,
New Zealand,Amphetamine,From, ,Tablet,2015,41.928721342
New Zealand,Amphetamine,From, ,Gram,2015,
New Zealand,Amphetamine,Typical, ,Tablet,2015,41.928721342
New Zealand,Amphetamine,Typical, ,Gram,2015,83.857442683
New Zealand,Amphetamine,To, ,Gram,2016,
New Zealand,Amphetamine,From, ,Gram,2016,
New Zealand,Amphetamine,Typical, ,Gram,2016,174.337515579
New Zealand,Cannabis oil,To, ,Capsule,2012,
New Zealand,Cannabis oil,From, ,Capsule,2012,
New Zealand,Cannabis oil,Typical, ,Capsule,2012,20.177563156
New Zealand,Cannabis oil,To, ,Gram,2013,32.626428701
New Zealand,Cannabis oil,From, ,Gram,2013,14.681892915
New Zealand,Cannabis oil,Typical, ,Gram,2013,
New Zealand,Cannabis oil,To, ,Capsule,2014,41.390730372
New Zealand,Cannabis oil,From, ,Capsule,2014,16.556292149
New Zealand,Cannabis oil,Typical, ,Capsule,2014,33.112584298
New Zealand,Cannabis oil,To, ,Capsule,2015,34.940601118
New Zealand,Cannabis oil,From, ,Capsule,2015,13.976240447
New Zealand,Cannabis oil,Typical, ,Capsule,2015,27.952480894
New Zealand,Cannabis oil,To, ,Capsule,2016,34.867503116
New Zealand,Cannabis oil,From, ,Capsule,2016,13.947001246
New Zealand,Cannabis oil,Typical, ,Capsule,2016,27.894002493
New Zealand,Cocaine salts,To, ,Gram,2012,
New Zealand,Cocaine salts,From, ,Gram,2012,
New Zealand,Cocaine salts,Typical, ,Gram,2012,484.261515748
New Zealand,Cocaine salts,To, ,Gram,2013,
New Zealand,Cocaine salts,From, ,Gram,2013,
New Zealand,Cocaine salts,Typical, ,Gram,2013,285.481251130
New Zealand,Cocaine salts,To, ,Gram,2014,331.125842976
New Zealand,Cocaine salts,From, ,Gram,2014,248.344382232
New Zealand,Cocaine salts,Typical, ,Gram,2014,
New Zealand,Cocaine salts,To, ,Gram,2015,
New Zealand,Cocaine salts,From, ,Gram,2015,209.643606708
New Zealand,Cocaine salts,Typical, ,Gram,2015,419.287213417
New Zealand,Cocaine salts,To, ,Gram,2016,278.940024926
New Zealand,Cocaine salts,From, ,Gram,2016,198.744767760
New Zealand,Cocaine salts,Typical, ,Gram,2016,
New Zealand,Ecstasy-type substances,To, ,Tablet,2012,
New Zealand,Ecstasy-type substances,From, ,Tablet,2012,
New Zealand,Ecstasy-type substances,Typical, ,Tablet,2012,16.142050525
New Zealand,Ecstasy-type substances,To, ,Tablet,2013,65.252857401
New Zealand,Ecstasy-type substances,From, ,Tablet,2013,14.681892915
New Zealand,Ecstasy-type substances,Typical, ,Tablet,2013,32.626428701
New Zealand,Ecstasy-type substances,To, ,Tablet,2014,33.112584298
New Zealand,Ecstasy-type substances,From, ,Tablet,2014,16.556292149
New Zealand,Ecstasy-type substances,Typical, ,Tablet,2014,
New Zealand,Ecstasy-type substances,To, ,Tablet,2015,31.446541006
New Zealand,Ecstasy-type substances,From, ,Tablet,2015,13.976240447
New Zealand,Ecstasy-type substances,Typical, ,Tablet,2015,
New Zealand,Ecstasy-type substances,To, ,Tablet,2016,41.841003739
New Zealand,Ecstasy-type substances,From, ,Tablet,2016,27.894002493
New Zealand,Ecstasy-type substances,Typical, ,Tablet,2016,34.867503116
New Zealand,Hashish (resin),To, ,Gram,2012,
New Zealand,Hashish (resin),From, ,Gram,2012,64.568202100
New Zealand,Hashish (resin),Typical, ,Gram,2012,
New Zealand,Hashish (resin),To, ,Gram,2013,24.469821525
New Zealand,Hashish (resin),From, ,Gram,2013,5.709625023
New Zealand,Hashish (resin),Typical, ,Gram,2013,
New Zealand,Hashish (resin),To, ,Gram,2014,
New Zealand,Hashish (resin),From, ,Gram,2014,
New Zealand,Hashish (resin),Typical, ,Gram,2014,20.695365186
New Zealand,Hashish (resin),To, ,Gram,2015,
New Zealand,Hashish (resin),From, ,Gram,2015,
New Zealand,Hashish (resin),Typical, ,Gram,2015,17.470300559
New Zealand,Hashish (resin),To, ,Gram,2016,
New Zealand,Hashish (resin),From, ,Gram,2016,
New Zealand,Hashish (resin),Typical, ,Gram,2016,17.433751558
New Zealand,Heroin,To, ,Gram,2012,
New Zealand,Heroin,From, ,Gram,2012,
New Zealand,Heroin,Typical, ,Gram,2012,807.102526246
